image_path,transcription,prediction,correct_prediction,wer,cer
data/0_input/handout-modified/train/51.png,"pues,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/52.png,Angeles,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/55.png,su,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/56.png,seguidor,"seuidor,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/58.png,tiernos,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/60.png,grandezas,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/61.png,quien,"aquies,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/63.png,soberania,"taranica,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/65.png,Oficios,Oficios,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/66.png,posseen.,"s deoo,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/68.png,gra-,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/69.png,"Francisco,",ranciseo,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/70.png,"das,",cdas,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/71.png,enton-,eiartosn-,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/72.png,"cubran,",cubrao,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/74.png,sujeto,luzeto,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/75.png,"Pontifice,",Pontifice,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/76.png,vuestra,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/77.png,"ter,",tSs,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/78.png,pinas,cingas,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/81.png,buenos,buenos,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/82.png,una,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/83.png,los,iraa-,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/86.png,aprovecha-,aprovecha,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/87.png,"visto,",tito,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/88.png,"mitas,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/90.png,plead,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/92.png,Doctos:,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/94.png,"Señor,","Señor,",True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/95.png,providencia,providencia,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/96.png,obtenerse,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/97.png,cuydar,cuydar,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/99.png,creyendo,creyendo,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/100.png,chos,"mppeo,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/105.png,"Ilustres,",lHuftres,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/108.png,"podays,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/109.png,amparo,amparo,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/110.png,nima,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/111.png,acopanava,conone,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/112.png,respetad,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/113.png,Oyd,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/116.png,Propheta;,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/117.png,si-,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/118.png,Vuestra,plead,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/120.png,aunque,mcras,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/121.png,tampoco,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/122.png,"afeminados,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/123.png,perar,nera,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/124.png,"Fortaleza,",Fortalez,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/125.png,"mayor,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/126.png,"rectamente,",rectamente,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/127.png,"Sacramento,","Sacramento,",True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/128.png,"menos,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/129.png,seria,"hazer,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/131.png,sufrir,sufri,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/132.png,ble,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/133.png,"noble,",daude,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/136.png,ponde-,"regtoa,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/137.png,mentado,mentado,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/139.png,y,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/140.png,cando,cando,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/142.png,Esto,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/144.png,aya,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/149.png,esti-,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/150.png,cumplir,cumplia,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/151.png,Señor,Señor,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/153.png,hecho,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/155.png,apostatar,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/156.png,"oro,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/157.png,Angel,Angel,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/160.png,gente,getite,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/162.png,hablad,hablad,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/163.png,"encia,","encia,",True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/164.png,"tamente,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/167.png,contentaos,posible,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/169.png,"Dios,","cco,-",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/170.png,quanto,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/171.png,raleza,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/173.png,elegir,eleir,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/175.png,recogido,recogido,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/176.png,"Socrates,","Socrates,",True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/177.png,EN,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/178.png,tial,cia,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/179.png,"zer,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/180.png,des,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/182.png,"inchado,",linehado,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/184.png,devotos,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/186.png,bligados,bligados,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/188.png,"mano,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/189.png,ahora,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/190.png,dar,dar,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/191.png,dificil,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/193.png,dellas,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/197.png,soys,"ces,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/200.png,rehuseys,publico ieo,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/201.png,fiestas,fiestas,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/202.png,Seneca,Seneca,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/203.png,Philosophos,caen,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/204.png,realce,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/205.png,Agus-,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/208.png,"nio,","tie.,.a",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/209.png,rase,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/211.png,Sol.,"So,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/212.png,pues,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/214.png,poner,Pones,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/215.png,"ello,","ello,",True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/216.png,trato,traro,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/218.png,"desseo,","deseo,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/220.png,haze,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/221.png,siem-,fiern,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/222.png,per-,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/223.png,"ella,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/224.png,toda,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/227.png,compostura,compostura,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/228.png,ni,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/229.png,fin,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/230.png,des-,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/231.png,patroci-,sctemore,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/233.png,dos,"jdrsss,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/234.png,"condiciones,","Pore,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/237.png,"ultimamente,",gloiots,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/238.png,educacion,educación,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/239.png,piedad,Piedad,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/242.png,"piedras,","piedras,",True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/243.png,"preciar,",preciars,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/244.png,continuo,contiduvo,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/245.png,un,cochero,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/246.png,Primogénito.,Primogénto.,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/247.png,escrito:,escrito:,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/248.png,Tampoco,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/250.png,procuran),procuran,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/251.png,divinos,divinos,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/252.png,mayores,mayores,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/253.png,unos,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/254.png,tomad,romad,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/257.png,ser,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/259.png,"hallan,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/261.png,"Bullon,","DBullon,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/263.png,no,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/265.png,vene-,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/266.png,apli-,apcoli,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/267.png,fermedad,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/272.png,limos-,limos-,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/276.png,tin:,"tino,,.",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/279.png,truxeron,truxeron,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/281.png,"vuestra,","vuestra,",True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/284.png,Ale-,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/286.png,noble,nobl,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/289.png,Magestad,Magestad,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/294.png,"cencia,","cencia,",True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/296.png,Viatico,Viatico,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/297.png,do,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/298.png,Digo,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/299.png,nuestra,nuestra,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/301.png,gacion,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/304.png,agradecido,agradecido,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/305.png,A,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/306.png,si,éRtara,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/307.png,rara,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/308.png,"Christiana,",Christiana,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/310.png,conveniente,conveniente,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/311.png,so:,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/312.png,Nobleza),Nobleza,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/313.png,jugar,Peoee das,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/317.png,privilegio,privilegi,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/319.png,blen,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/321.png,(como,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/323.png,sentimiento,sentimiento,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/325.png,hijos,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/326.png,"ron,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/328.png,Ci-,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/329.png,Misterio.,Misterio,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/330.png,"busca,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/331.png,al,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/334.png,useys,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/335.png,huyr,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/336.png,(grave,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/337.png,herencia,berencia,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/338.png,tendreys,tendreys,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/342.png,primera,cprimera,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/343.png,mejor,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/344.png,aquí,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/346.png,faltan,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/348.png,gas-,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/349.png,"sumen,",sumen,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/350.png,"les,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/351.png,mostrarles,mostrarles,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/352.png,le,"arsaes,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/354.png,(peste,ereste,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/355.png,aviendose,aviendose,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/356.png,darme,darme,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/358.png,"Artifices,",Artifices,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/359.png,hazen,"ha-z-en,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/360.png,servid,fervid,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/362.png,"puertas,","puertas,",True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/363.png,quieren,gquieren,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/364.png,"so,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/365.png,Madre),Madre,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/367.png,costumbres.,costumbres.,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/369.png,zidas,czidas,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/371.png,Preciaos,Preciaos,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/372.png,obligados,obligados,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/373.png,vuestro,vuestro,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/374.png,diencia,viencia,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/376.png,"rodilla,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/378.png,co,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/379.png,todas,rodas,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/380.png,por,vuestra,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/381.png,na,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/382.png,alguna,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/383.png,Señores,Señores,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/387.png,atencion,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/388.png,tempora-,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/390.png,(que,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/392.png,documen,documen,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/393.png,celebrareys,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/395.png,"fortaleza,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/396.png,reconocer,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/398.png,"pion,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/399.png,Potentados,Potentados,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/400.png,"Ciceron,",R,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/402.png,verdad,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/403.png,bondad,bondad,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/404.png,jamas,jamas,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/406.png,salir),nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/407.png,instante,inftante,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/408.png,tan,indecente,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/409.png,amenaza,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/410.png,jun-,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/411.png,"engrandecen,","engrandecen,",True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/413.png,honra,honra,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/414.png,co-,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/416.png,ella,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/419.png,preceptos,preceptos,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/420.png,Divino,Divino,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/421.png,Gofredo,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/423.png,venciendose,"rodos,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/424.png,asiento,astiento,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/425.png,"bertad,","bertad,",True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/426.png,"demas,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/428.png,principal,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/429.png,trado,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/430.png,"eterna,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/432.png,discursos,discursos,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/433.png,civil),nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/436.png,Estephano,Estephano,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/439.png,"sienten,","bieno,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/441.png,bien,"dieen,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/443.png,suya,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/444.png,vayan.,vayan-,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/446.png,David,David,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/448.png,hallaredes,hallaredes,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/450.png,saldreys,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/452.png,"claridad,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/457.png,quan-,aouvan-,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/458.png,tales,cales,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/459.png,"dellos,","dellos,",True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/462.png,hazienda,hazienda,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/463.png,hallo,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/464.png,beralidad,beralidad,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/465.png,pidieren),pidieren),True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/467.png,cadaver,"esdace,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/470.png,largos,nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/474.png,"Familias,",Familias,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/478.png,"dole,","ds,,",False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/479.png,"predeterminacion,",creede,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/480.png,"Carbunco,",nan,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/481.png,principio,principio,True,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/482.png,carga,con,False,0.7513661202185792,0.4202959387134012
data/0_input/handout-modified/train/483.png,quantos,quanitos,False,0.7513661202185792,0.4202959387134012
